ID;Text;Label
D2-4029;Theoretical physics seeks to understand the fundamental laws governing nature by constructing mathematical models and logical frameworks that explain observed phenomena. It emphasizes abstraction, symmetry, and consistency over direct measurement, proposing hypotheses that await experimental test. The discipline translates empirical data into precise equations, derives consequences, and searches for unifying principles such as quantum mechanics, relativity, and gauge theories. It explores limits of current theories, uses thought experiments, and relies on mathematical rigor to reveal deep connections between seemingly disparate phenomena. Successful theories predict novel effects, guide technology, and sharpen questions for experiment, while remaining open to revision when evidence contradicts them.;OpenAI
H2020-152;Ionic bonding is a type of chemical bonding that involves the electrostatic attraction between oppositely charged ions, or between two atoms with sharply different electronegativities, and is the primary interaction occurring in ionic compounds. It is one of the main types of bonding along with covalent bonding and metallic bonding. Ions are atoms (or groups of atoms) with an electrostatic charge. Atoms that gain electrons make negatively charged ions (called anions). Atoms that lose electrons make positively charged ions (called cations).;Human
H2020-71;Dark matter is a form of matter thought to account for approximately 85% of the matter in the universe and about a quarter of its total mass–energy density or about . Its presence is implied in a variety of astrophysical observations, including gravitational effects that cannot be explained by accepted theories of gravity unless more matter is present than can be seen. For this reason, most experts think that dark matter is abundant in the universe and that it has had a strong influence on its structure and evolution.;Human
D2-1867;Biogeochemistry investigates the chemical, physical, geological, and biological processes governing the composition of Earth's natural environment. It focuses on the cycling of matter and energy between living and non-living components of our planet. This interdisciplinary field examines how organisms influence the distribution and transformation of key chemical elements—like carbon, nitrogen, and phosphorus—across the atmosphere, hydrosphere, lithosphere, and biosphere. Understanding these biogeochemical cycles is crucial for predicting climate change, assessing ecosystem health, and managing essential resources. It reveals the intricate feedback loops between life and Earth's planetary systems.;Google
D2-3674;Palliative care is patient-centered medical care focused on relieving suffering and improving quality of life for people with serious illness. It emphasizes symptom management, psychosocial support, and clear communication about goals, values, and preferences. An interdisciplinary team—physicians, nurses, social workers, chaplains, and therapists—collaborates with patients and families to relieve pain, nausea, fatigue, and breathlessness, while addressing emotional and spiritual distress. Care can be provided alongside curative treatment at any stage, not just at the end of life. It supports decision making, advance care planning, and coordination across settings, ensuring care aligns with patient wishes and reduces burdens on families.;OpenAI
D2-3745;# Entomology  Entomology is the scientific study of insects, the most diverse group of animals on Earth. Insects comprise over one million described species, representing approximately 80% of all known animal species. Entomologists examine insect anatomy, physiology, behavior, ecology, and evolution. This discipline has practical applications in agriculture, medicine, and environmental science. Researchers investigate pest control, pollination, disease transmission, and conservation. Understanding insects is crucial for food security, as they affect crop yields and serve as pollinators. Additionally, insects provide pharmaceutical compounds and serve as bioindicators of environmental health. Entomology bridges basic research with real-world problem-solving across multiple scientific fields.;Anthropic
D2-3872;Bacteriology is the scientific study of bacteria, a foundational branch of microbiology. It investigates their morphology, genetics, biochemistry, and classification, exploring how these single-celled organisms function, grow, and interact with their environments. This field is crucial for understanding their diverse roles. Bacteriologists examine pathogenic bacteria to develop treatments for infectious diseases, while also studying beneficial bacteria essential for human health, such as those in the gut microbiome. Furthermore, bacteriology explores their significant contributions to ecological processes like nutrient cycling, agriculture, and various industrial applications, including biotechnology and bioremediation. Modern research utilizes advanced molecular and genomic techniques to unravel bacterial complexities.;Google
H2020-471;"Ultrasound is sound waves with frequencies higher than the upper audible limit of human hearing. Ultrasound is not different from ""normal"" (audible) sound in its physical properties, except that humans cannot hear it. This limit varies from person to person and is approximately 20 kilohertz (20,000 hertz) in healthy young adults. Ultrasound devices operate with frequencies from 20 kHz up to several gigahertz. Ultrasound is used in many different fields. Ultrasonic devices are used to detect objects and measure distances.";Human
H2020-700;A distributed ledger (also called a shared ledger or distributed ledger technology or DLT) is a consensus of replicated, shared, and synchronized digital data geographically spread across multiple sites, countries, or institutions. Unlike with a distributed database, there is no central administrator. In some cases other denomination is used: RJT for Replicated Journal Technology, since the information is replicated in the nodes containing full copy of the information and the information in the blocks is included in timely order, more in the form of an accounting journal than as an accounting ledger.;Human
D2-3927;Cosmochemistry investigates the chemical composition of matter throughout the universe. It meticulously analyzes the abundance and distribution of elements and their isotopes in cosmic materials, ranging from meteorites and lunar samples to planetary atmospheres, stars, and interstellar dust. This field aims to understand the chemical processes that shaped the formation and evolution of the solar system, planets, and even life itself. By examining the elemental makeup of cosmic objects, cosmochemists reconstruct events like nucleosynthesis, stellar evolution, and planetary differentiation. It provides crucial insights into the primordial conditions of the early universe and the subsequent chemical evolution that defines everything we observe today, offering a chemical perspective on cosmic history.;Google
D2-1107;Antibiotic resistance occurs when bacteria evolve and no longer respond to the drugs designed to kill them, making infections difficult or impossible to treat. This primarily develops due to the overuse and misuse of antibiotics. When exposed to these medications, some bacteria may naturally possess genetic mutations allowing them to survive. These resistant bacteria then multiply, passing on their advantageous genes. The more antibiotics are used unnecessarily, the greater the selection pressure for these drug-resistant strains. This global health threat renders once-treatable diseases dangerous again, demanding responsible antibiotic stewardship to preserve their effectiveness.;Google
D2-180;# Optics  Optics is the branch of physics studying light behavior and its interactions with matter. It examines how light travels, reflects, refracts, and diffracts through various media. Key concepts include the wave-particle duality of light, where it behaves as both waves and photons depending on observation methods.  Optics encompasses geometrical optics, dealing with light rays and lenses, and physical optics, addressing wave properties like interference and polarization. Applications are extensive: microscopes magnify tiny objects, telescopes observe distant celestial bodies, and fiber optics enable telecommunications. Optical devices use mirrors and lenses to manipulate light paths, forming the foundation of modern imaging technology and scientific instrumentation.;Anthropic
D2-1739;Psychophysics investigates how physical properties of stimuli—such as light, sound, or touch—are translated into sensory experiences and behavioral responses. It uses controlled experiments to measure thresholds, just noticeable differences, and scaling of perceptual intensity. By presenting stimuli at carefully varied levels and recording observer judgments, researchers derive psychophysical functions that describe perception as a function of stimulus energy. Methods include method of limits, method of constant stimuli, and adaptive staircases. Applications range from designing sensory displays to diagnosing perceptual disorders and understanding aging effects. The field bridges physics, physiology, and psychology, revealing how the brain interprets the external world.;OpenAI
H2020-93;"Wave–particle duality is the concept in quantum mechanics that every particle or quantum entity may be described as either a particle or a wave. It expresses the inability of the classical concepts ""particle"" or ""wave"" to fully describe the behaviour of quantum-scale objects. As Albert Einstein wrote: Through the work of Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr, and many others, current scientific theory holds that all particles exhibit a wave nature and vice versa. This phenomenon has been verified not only for elementary particles, but also for compound particles like atoms and even molecules.";Human
D2-1064;Placenta is a temporary organ that forms during pregnancy to support fetal growth and development. It attaches to the uterine wall and connects to the fetus by the umbilical cord, enabling the exchange of gases, nutrients, and waste without mixing maternal and fetal blood. The placenta comprises fetal tissues (chorion) and maternal tissues (decidua) and develops from trophoblastic cells after implantation. It secretes hormones that sustain pregnancy, regulate fetal metabolism, and prepare the mother's body for birth and lactation. It also acts as a barrier and immune mediator, protecting the fetus while allowing controlled exposure to antibodies and nutrients.;OpenAI
H2020-151;A covalent bond is a chemical bond that involves the sharing of electron pairs between atoms. These electron pairs are known as shared pairs or bonding pairs, and the stable balance of attractive and repulsive forces between atoms, when they share electrons, is known as covalent bonding. For many molecules, the sharing of electrons allows each atom to attain the equivalent of a full outer shell, corresponding to a stable electronic configuration. In organic chemistry, covalent bonds are much more common than ionic bonds.;Human
D2-4320;# Volcanology  Volcanology is the scientific study of volcanoes, their formation, behavior, and impact on Earth's systems. Volcanologists examine volcanic eruptions, lava flows, and gas emissions to understand magma dynamics beneath the surface. They analyze rocks and minerals ejected during eruptions to reconstruct volcanic history and predict future activity. This discipline combines geology, chemistry, and physics to monitor volcanic hazards and assess risks to nearby populations. Researchers use advanced technology including seismographs, thermal imaging, and satellite monitoring to track volcanic processes. Understanding volcanology is essential for disaster preparedness, protecting communities near active volcanoes, and understanding planetary geology and climate change.;Anthropic
D2-3479;Cystoscopy is a medical procedure that allows direct visualization of the bladder and urethra using a cystoscope, a narrow instrument that can be rigid or flexible. Performed by a urologist, it is typically done under local anesthesia with sedation or general anesthesia depending on the patient and the setting. The scope is inserted through the urethra into the bladder, often with sterile saline to distend the bladder for better viewing. The physician inspects the lining, collects biopsies, and may diagnose polyps, stones, tumors, or infections. Therapeutic steps such as stone removal or lesion treatment can accompany diagnostic assessment. Risks include infection, bleeding, and urinary retention.;OpenAI
D2-898;The Greenhouse Effect occurs when certain gases in the Earth's atmosphere, such as carbon dioxide and methane, trap heat from the sun, preventing it from escaping back into space. These gases act as insulation, similar to the glass walls of a greenhouse, hence the name. As a result, the Earth's temperature increases, leading to a warming effect. Without the Greenhouse Effect, the Earth's average temperature would be around -18°C, making it inhospitable for life. The current increase in global temperatures is primarily attributed to human activities that release large amounts of greenhouse gases, such as burning fossil fuels and deforestation.;Meta
D2-2275;# Gradient Boosting  Gradient boosting is an ensemble machine learning technique that builds multiple weak learners sequentially, typically decision trees. Each new model focuses on correcting errors made by previous models by fitting residuals. The algorithm computes gradients of the loss function and uses them to guide the direction of improvement. Predictions combine all weak learners' outputs, with each weighted appropriately. This iterative approach significantly reduces bias and variance, producing strong predictive models. Hyperparameters like learning rate, number of estimators, and tree depth control the boosting process. Gradient boosting excels at both regression and classification tasks, making it popular for competitive machine learning competitions and real-world applications.;Anthropic
D2-3129;I2C, Inter-Integrated Circuit, is a two wire serial bus used for range communication between integrated circuits. It uses one clock line SCL and one data line SDA with open drain drivers and pull up resistors. A master initiates communication by issuing a start condition, followed by a 7 or 10 bit address and a read write bit. The addressed slave responds with an acknowledge bit, after which data bytes are transferred, each followed by an ACK. Slaves may stretch the clock to delay transfers. Devices share the bus, arbitrating when multiple masters exist, and operate at speed modes from standard 100 kbps to high speed in higher versions.;OpenAI
D2-332;"Fermions are a class of particles distinguished by their half-integer spin, such as 1/2, 3/2, and so on. Unlike bosons, which have integer spin, fermions are often called ""matter particles"" because they obey the Pauli Exclusion Principle. This fundamental principle states that no two identical fermions can occupy the same quantum state simultaneously. This unique characteristic is crucial for building stable structures and prevents matter from collapsing in on itself. Electrons, protons, and neutrons are prime examples of fermions, as are quarks and leptons. Their adherence to the exclusion principle is essential for the structure of atoms and the diversity of chemical elements that form all observable matter.";Google
D2-95;# Functional Analysis  Functional analysis is a branch of mathematics that studies vector spaces equipped with a topology and linear operators acting between them. It extends calculus and linear algebra to infinite-dimensional spaces, enabling the study of functions and sequences. Key concepts include normed spaces, Banach spaces, and Hilbert spaces, which provide frameworks for analyzing convergence and continuity. Functional analysis applies to differential equations, quantum mechanics, and signal processing. It investigates properties like compactness, boundedness, and spectral theory. By combining algebraic and topological structures, functional analysis provides powerful tools for solving complex mathematical problems in both pure and applied mathematics.;Anthropic
H2020-815;"In formal language theory, a context-free grammar (CFG) is a formal grammar in which every production rule is of the form where is a single nonterminal symbol, and is a string of terminals and/or nonterminals ( can be empty). A formal grammar is considered ""context free"" when its production rules can be applied regardless of the context of a nonterminal. No matter which symbols surround it, the single nonterminal on the left hand side can always be replaced by the right hand side.";Human
D2-3117;"PCI Express (PCIe) is a high-speed serial expansion bus standard, connecting peripheral devices directly to a computer's motherboard. Unlike older parallel buses, PCIe uses point-to-point connections called ""lanes."" Each lane is a full-duplex communication link. Multiple lanes can be grouped (e.g., x1, x4, x8, x16) to multiply bandwidth, enabling incredibly fast data transfer. This allows demanding components like graphics cards, NVMe SSDs, and high-performance network cards to communicate efficiently with the CPU. Its scalability, low latency, and impressive throughput have made PCIe the dominant interface for modern computing, crucial for system performance and rapid data exchange.";Google
D2-495;# Grignard Reagents  Grignard reagents are organometallic compounds with the general formula RMgX, where R is an alkyl or aryl group and X is a halogen. They form through the reaction of an alkyl or aryl halide with magnesium metal in dry ether solvents. These highly reactive nucleophiles readily attack electrophilic carbon atoms in carbonyl compounds, producing alcohols or hydrocarbons depending on the substrate. Grignard reagents are essential in organic synthesis for carbon-carbon bond formation. They must be handled carefully under anhydrous conditions because they react vigorously with water, protic acids, and oxygen. Their versatility makes them indispensable tools in modern synthetic chemistry.;Anthropic
H2020-598;Physical oceanography is the study of physical conditions and physical processes within the ocean, especially the motions and physical properties of ocean waters. Physical oceanography is one of several sub-domains into which oceanography is divided. Others include biological, chemical and geological oceanography. Physical oceanography may be subdivided into descriptive and dynamical physical oceanography. Descriptive physical oceanography seeks to research the ocean through observations and complex numerical models, which describe the fluid motions as precisely as possible. Dynamical physical oceanography focuses primarily upon the processes that govern the motion of fluids with emphasis upon theoretical research and numerical models.;Human
D2-2782;Video compression reduces file sizes by removing redundant information. It leverages spatial compression, which analyzes and compacts data within a single video frame, often by identifying repeating patterns and less significant visual details. Simultaneously, temporal compression identifies similarities between consecutive frames, predicting motion to store only the changes rather than entire new images. This process is primarily lossy, meaning some visual data is discarded, but often imperceptibly, to achieve significant size reductions. Algorithms, like those in H.264 or HEVC codecs, achieve this efficiency, making video storage and streaming practical while maintaining acceptable visual quality for viewers.;Google
D2-3864;Malacology is the scientific study of mollusks, a diverse group that includes snails, clams, oysters, squids, and octopuses. Researchers investigate anatomy, physiology, taxonomy, behavior, ecology, evolution, and development, seeking to understand how these animals adapt to marine, freshwater, and terrestrial environments. Key features such as the shell, radula, and specialized nervous systems are examined to reveal life history strategies, feeding modes, reproduction, and camouflage. Malacologists document biodiversity, monitor populations, and assess the ecological roles mollusks play as grazers, filter feeders, prey, and bioindicators. The field informs conservation, fisheries management, and biomaterial research.;OpenAI
H2020-805;"In machine learning, backpropagation (backprop, BP) is a widely used algorithm for training feedforward neural networks. Generalizations of backpropagation exists for other artificial neural networks (ANNs), and for functions generally. These classes of algorithms are all referred to generically as ""backpropagation"". In fitting a neural network, backpropagation computes the gradient of the loss function with respect to the weights of the network for a single input–output example, and does so efficiently, unlike a naive direct computation of the gradient with respect to each weight individually.";Human
D2-497;Catalysis is the process where a substance, known as a catalyst, increases the rate of a chemical reaction without being consumed in the overall process. Catalysts achieve this by providing an alternative reaction pathway that possesses a lower activation energy. This lower energy barrier means more reactant molecules can successfully collide and transform into products, thus accelerating the reaction significantly. Although catalysts participate in intermediate steps, they are regenerated at the end, making them available for further reactions. This principle is fundamental in biological systems (enzymes) and industrial processes, enhancing efficiency and yields.;Google
D2-1708;Nanomedicine is a multidisciplinary field that integrates nanotechnology with medicine to develop innovative treatments and diagnostic tools. It involves the design, synthesis, and application of nanoscale materials, including nanoparticles, nanocrystals, and nanotubes, for various medical applications. These tiny particles can be engineered to target specific cells or tissues, allowing for precise delivery of therapeutic agents, genes, or imaging probes. Nanomedicine has the potential to revolutionize healthcare by enabling early disease detection, improving therapeutic outcomes, and reducing side effects. Researchers are currently exploring its applications in cancer treatment, regenerative medicine, and infectious disease management.;Meta
H2020-514;Proteomics is the large-scale study of proteins. Proteins are vital parts of living organisms, with many functions. The proteome is the entire set of proteins that is produced or modified by an organism or system. Proteomics has enabled the identification of ever increasing numbers of protein. This varies with time and distinct requirements, or stresses, that a cell or organism undergoes. Proteomics is an interdisciplinary domain that has benefitted greatly from the genetic information of various genome projects, including the Human Genome Project.;Human
D2-2380;# Loss Functions  Loss functions measure the difference between predicted and actual values in machine learning models. They quantify how poorly a model performs on training data, guiding optimization during learning. Common types include Mean Squared Error for regression tasks, calculating average squared differences between predictions and targets, and Cross-Entropy Loss for classification, measuring probability distribution differences.  The choice of loss function depends on the problem type: regression, classification, or ranking. During training, algorithms like gradient descent minimize the loss function by adjusting model parameters iteratively. A well-chosen loss function ensures the model learns meaningful patterns and generalizes effectively to unseen data, making it fundamental to successful machine learning implementations.;Anthropic
D2-745;# Aneuploidy  Aneuploidy is an abnormal number of chromosomes resulting from nondisjunction during meiosis or mitosis. Instead of the typical diploid number (46 in humans), individuals possess an extra or missing chromosome. Common examples include monosomy, where one chromosome is absent, and trisomy, where an additional chromosome is present. Down syndrome (trisomy 21) and Turner syndrome (monosomy X) exemplify aneuploidies in humans. These conditions typically cause significant developmental and physiological abnormalities. Most autosomal aneuploidies are lethal during fetal development. Sex chromosome aneuploidies are generally more tolerable because the Y chromosome contains fewer genes, allowing some individuals to survive with viable but affected phenotypes.;Anthropic
D2-2638;Nginx is a free, open-source web server and reverse proxy designed to handle high-traffic and performance-intensive web applications. It's written in C and can serve static content efficiently, making it suitable for content delivery networks (CDNs) and caching. Nginx supports various protocols, including HTTP/1.1 and HTTP/2, and has a modular design allowing for customizable configurations. It also supports load balancing, SSL termination, and caching, making it a popular choice for deployment in high-availability setups. Nginx's event-driven, asynchronous architecture helps handle a large number of simultaneous connections, making it highly scalable and suitable for demanding applications. Its performance and reliability have earned it widespread adoption.;Meta
H2020-468;Medical imaging is the technique and process of creating visual representations of the interior of a body for clinical analysis and medical intervention, as well as visual representation of the function of some organs or tissues (physiology). Medical imaging seeks to reveal internal structures hidden by the skin and bones, as well as to diagnose and treat disease. Medical imaging also establishes a database of normal anatomy and physiology to make it possible to identify abnormalities. Although imaging of removed organs and tissues can be performed for medical reasons, such procedures are usually considered part of pathology instead of medical imaging.;Human
D2-1622;Geothermal energy harnesses heat from within the Earth. The planet's core and mantle contain immense thermal energy, generated by radioactive decay and residual heat from formation. This heat warms underground water, creating reservoirs of hot water and steam. Engineers drill wells to access these geothermal resources. The high-pressure steam or superheated water is then used to spin turbines, generating electricity without burning fossil fuels. Alternatively, this heat can be directly circulated to warm homes, businesses, and greenhouses through district heating systems. Geothermal energy is a sustainable, renewable, and environmentally friendly power source, offering a continuous supply independent of weather conditions.;Google
D2-2278;XGBoost is a popular open-source, distributed gradient boosting library. It builds on the gradient boosting framework but improves it by adding regularization and handling high dimensionality. XGBoost uses a decision tree as its base model, where each subsequent tree is constructed to correct the errors of the previous tree. This process continues until a stopping criterion is met, resulting in a highly accurate ensemble model. The library also incorporates features such as parameter tuning, early stopping, and handling of missing values. Its popularity stems from its scalability, interpretability, and robustness to handling imbalanced datasets. It is widely used for classification and regression tasks.;Meta
D2-1092;Fungi are a diverse kingdom of eukaryotic organisms, distinct from plants and animals. They are heterotrophic, obtaining nutrients by absorbing organic compounds from their environment, often secreting enzymes externally for digestion. Their cell walls are primarily composed of chitin. Most fungi grow as a network of thread-like structures called hyphae, forming a mycelium. Reproduction occurs mainly via spores. Fungi are crucial decomposers in ecosystems, breaking down dead organic matter and recycling nutrients. Many form beneficial symbiotic relationships, such as mycorrhizae with plants or lichens with algae. Some are parasitic, causing diseases, while others are vital for food production and medicine.;Google
D2-3644;Pulmonology is the medical specialty focused on the respiratory system, its function, diseases, and rehabilitation. Physicians in this field diagnose and treat disorders of the lungs, airways, pleura, and chest wall, using history, physical examination, imaging, and physiology testing. Core tools include spirometry, diffusion studies, blood gas analysis, bronchoscopy, and specialized imaging. Common conditions range from asthma, COPD, pneumonia, and interstitial lung disease to pulmonary hypertension and sleep-disordered breathing. Pulmonologists coordinate care with critical care, thoracic surgery, and rehabilitation, offering therapies such as inhaled medications, oxygen, noninvasive ventilation, and pulmonary rehabilitation to improve ventilation, gas exchange, and quality of life.;OpenAI
D2-2832;"Simultaneous Localization and Mapping (SLAM) is a computational problem where a robot or agent builds a map of an unknown environment while simultaneously determining its own position within that map. This ""chicken-and-egg"" challenge arises because accurate localization requires a good map, and building a good map requires knowing your accurate location. SLAM systems utilize various sensors like cameras, lidar, and inertial measurement units (IMUs) to gather data. Sophisticated algorithms then process this data, iteratively refining both the agent's pose estimate and the environment's map. It's fundamental for autonomous navigation in areas without pre-existing maps, enabling technologies from robotic vacuums to self-driving cars.";Google
D2-2909;Nyquist rate is the minimum sampling rate required to capture a continuous signal without aliasing, assuming the signal is strictly limited in frequency to a maximum fmax. According to the Nyquist and Shannon sampling theorem, a bandlimited signal can be perfectly reconstructed from its samples if the sampling frequency fs is greater than or equal to 2 fmax. Practically, 2 fmax is called the Nyquist rate. Sampling below this rate causes higher frequency components to masquerade as lower ones, producing distortion. In real systems, anti-aliasing filters limit bandwidth before sampling, and reconstruction uses interpolation to approximate the original waveform.;OpenAI
D2-1937;Hydrology is the scientific study of water on Earth, investigating its occurrence, movement, distribution, and quality. It encompasses the entire water cycle, from atmospheric precipitation and evaporation to surface runoff, river flow, lake storage, and groundwater movement. Hydrologists analyze how water interacts with the environment, including land surfaces, soil, and the atmosphere. This field is crucial for managing water resources, predicting and mitigating floods, assessing drought risks, and understanding water pollution. By studying these processes, hydrology supports sustainable water use, informs urban planning, and helps protect aquatic ecosystems worldwide.;Google
H2020-282;B cells, also known as B lymphocytes, are a type of white blood cell of the lymphocyte subtype. They function in the humoral immunity component of the adaptive immune system by secreting antibodies. Additionally, B cells present antigens (they are also classified as professional antigen-presenting cells (APCs)) and secrete cytokines. In mammals, B cells mature in the bone marrow, which is at the core of most bones. In birds, B cells mature in the bursa of Fabricius, a lymphoid organ where they were first discovered by Chang and Glick, (B for bursa) and not from bone marrow as commonly believed.;Human
D2-4302;Geology is the scientific study of Earth, its composition, structure, physical processes, and history. It investigates rocks, minerals, and the dynamic forces shaping our planet, such as plate tectonics, volcanism, earthquakes, and erosion. Geologists explore how mountains form, oceans evolve, and continents shift over vast timescales. They analyze past climates, predict natural hazards, and discover vital resources including water, fossil fuels, and minerals. Understanding geology helps us comprehend Earth's complex past, prepare for future changes, and manage its resources sustainably. It is fundamental to appreciating our planet's ever-changing nature.;Google
H2020-367;"Stack may refer to: Places Stack Island, an island game reserve in Bass Strait, south-eastern Australia, in Tasmania’s Hunter Island Group People Stack (surname) (including a list of people with the name) Robert Stack Pierce (1933–2016), an American actor and baseball player Brian ""Stack"" Stevens (1941–2017), a Cornish rugby player Stacks (rapper) (born 1985), the stage name of the rapper Yannique Barker Arts, entertainment, and media Stack magazine, a bimonthly publication about high school sports Stacks (album), a 2005 album by Bernie Marsden Stacks, trailer parks that were made vertical, in the film Ready Player One Computing Stack (abstract data.";Human
D2-47;Set Theory is a branch of mathematical logic that studies sets, which are well-defined collections of distinct objects called elements. These objects can be anything imaginable: numbers, symbols, or even other sets. It provides a fundamental language and framework for virtually all of mathematics. Key concepts include defining sets by listing elements or describing properties, and understanding relationships like subsets and supersets. Operations like union (combining elements) and intersection (finding common elements) allow us to manipulate sets. Set theory underpins concepts in logic, computer science, and other mathematical disciplines, serving as a foundational bedrock for abstract thinking and problem-solving.;Google
H2020-323;"Metamorphic rocks arise from the transformation of existing rock types, in a process called metamorphism, which means ""change in form"". The original rock (protolith) is subjected to heat (temperatures greater than 150 to 200 °C) and pressure ( or more), causing profound physical or chemical change. The protolith may be a sedimentary, igneous, or existing metamorphic rock. Metamorphic rocks make up a large part of the Earth's crust and form 12% of the Earth's land surface. They are classified by texture and by chemical and mineral assemblage (metamorphic facies).";Human
H2020-654;Logistics is generally the detailed organization and implementation of a complex operation. In a general business sense, logistics is the management of the flow of things between the point of origin and the point of consumption to meet the requirements of customers or corporations. The resources managed in logistics may include tangible goods such as materials, equipment, and supplies, as well as food and other consumable items. The logistics of physical items usually involves the integration of information flow, materials handling, production, packaging, inventory, transportation, warehousing, and often security.;Human
D2-3389;Consumer Health Informatics is the interdisciplinary field that blends information science, computer technology, and healthcare to empower individuals to manage their health. It focuses on tools and services such as patient portals, personal health records, mobile health apps, wearable sensors, and decision aids that are designed for nonprofessional users. CHI aims to improve access to reliable information, support engaged decision making, and promote safer, more coordinated care across settings. By analyzing user needs, ensuring usability, and addressing privacy concerns, CHI seeks to bridge gaps between patients, families, clinicians, and researchers, enhancing health literacy and outcomes.;OpenAI
H2020-565;A radio telescope is a specialized antenna and radio receiver used to detect radio waves from astronomical radio sources in the sky. Radio telescopes are the main observing instrument used in radio astronomy, which studies the radio frequency portion of the electromagnetic spectrum emitted by astronomical objects, just as optical telescopes are the main observing instrument used in traditional optical astronomy which studies the light wave portion of the spectrum coming from astronomical objects. Unlike optical telescopes, radio telescopes can be used in the daytime as well as at night.;Human
D2-2680;# RoBERTa  RoBERTa (Robustly Optimized BERT Pretraining Approach) improves upon BERT through enhanced training methodology. It uses larger batch sizes, longer training duration, and more data for pretraining, yielding superior performance. RoBERTa removes BERT's next sentence prediction task, replacing it with dynamic masking where mask positions change across epochs. The model employs byte-pair encoding for tokenization and trains on diverse datasets including Common Crawl. These refinements enhance language understanding across downstream tasks like text classification, question answering, and semantic similarity. RoBERTa demonstrates state-of-the-art results on multiple benchmarks, establishing it as a more robust transformer-based language model suitable for various natural language processing applications.;Anthropic
H2020-611;Weather radar, also called weather surveillance radar (WSR) and Doppler weather radar, is a type of radar used to locate precipitation, calculate its motion, and estimate its type (rain, snow, hail etc.). Modern weather radars are mostly pulse-Doppler radars, capable of detecting the motion of rain droplets in addition to the intensity of the precipitation. Both types of data can be analyzed to determine the structure of storms and their potential to cause severe weather. During World War II, radar operators discovered that weather was causing echoes on their screen, masking potential enemy targets.;Human
D2-1223;Hurricanes are powerful tropical cyclones that form over warm ocean waters. They are fueled by moisture and heat from the sea surface, which causes the air to rise and create a low-pressure system. As the air rises, it cools and condenses, resulting in the formation of clouds and precipitation. If the conditions are right, the storm can strengthen into a hurricane, characterized by sustained winds of 74 mph or higher. The stronger the storm, the more intense the winds, storm surge, and rainfall. Hurricanes can bring catastrophic damage and flooding to coastal areas, making landfall a significant threat for communities in their path.;Meta
D2-1965;# Aeroelasticity  Aeroelasticity is the study of interactions between aerodynamic forces and structural elasticity in aircraft and aerospace structures. When air flows around a flexible structure, aerodynamic loads can cause deformation, which alters the flow pattern and generates additional forces. This coupling between fluid dynamics and structural mechanics can produce phenomena like flutter, divergence, and control reversal. Flutter, the most critical concern, involves self-sustaining oscillations that can catastrophically damage or destroy aircraft. Engineers must carefully design wings, control surfaces, and fuselages to maintain adequate stiffness and damping. Computational analysis and wind tunnel testing help predict and prevent aeroelastic instabilities throughout an aircraft's operational envelope.;Anthropic
D2-1404;Robotics is the interdisciplinary field that studies the design, construction, operation, and use of robots and machines that perform tasks with varying levels of autonomy. It combines mechanical engineering, electrical engineering, computer science, and cognitive science to create systems that sense their environment, reason about goals, and act through actuators. Core ideas include perception through sensors, decision making via control algorithms, and motion planning that coordinates joints and limbs. Robots can manipulate objects, move through space, and interact with humans. Applications span manufacturing, healthcare, exploration, and service industries, while challenges include perception under uncertainty, safety, robustness, and ethical deployment.;OpenAI
H2020-276;"Blood pressure (BP) is the pressure of circulating blood against the walls of blood vessels. Most of this pressure results from the heart pumping blood through the circulatory system. When used without qualification, the term ""blood pressure"" refers to the pressure in the large arteries. Blood pressure is usually expressed in terms of the systolic pressure (maximum pressure during one heartbeat) over diastolic pressure (minimum pressure between two heartbeats) in the cardiac cycle. It is measured in millimeters of mercury (mmHg) above the surrounding atmospheric pressure.";Human
D2-3484;Ophthalmoscopy is a clinical examination of the interior of the eye using a handheld or head-mounted instrument to view the retina, optic disc, macula, and retinal vessels. It can be direct, using a small wand-like ophthalmoscope with magnification, or indirect, employing a condensing lens and a light source for a wider, inverted view. Indirect methods enable peripheral inspection and scleral depression. Pupil dilation improves visualization, while topical anesthesia may be used with contact lenses. Findings include vessel caliber, hemorrhages, exudates, cupping of the optic nerve, and retinal tears. It aids diagnosis, monitoring, and guiding management of diabetes, hypertension, glaucoma, and retinal disorders.;OpenAI
D2-2800;# RGB  RGB stands for Red, Green, and Blue, the three primary colors of light used in digital displays. By combining these colors in varying intensities from 0 to 255, devices create millions of different hues. Each pixel on a screen contains tiny red, green, and blue light sources that blend together to produce the final color perceived by viewers. This additive color model is fundamental to all electronic displays, including televisions, computer monitors, and smartphones. RGB differs from traditional paint-based color models because light combines differently than pigments, allowing screens to display vibrant colors through luminous emission rather than reflection.;Anthropic
D2-3710;# Nutrition  Nutrition is the process by which organisms obtain and utilize food to maintain life and health. It involves consuming nutrients—including carbohydrates, proteins, fats, vitamins, minerals, and water—that provide energy and support bodily functions. A balanced diet ensures proper growth, development, and disease prevention. Carbohydrates supply energy, proteins build tissues, and fats facilitate hormone production. Vitamins and minerals regulate metabolism and strengthen immunity. Adequate nutrition strengthens bones, improves cognitive function, and enhances physical performance. Poor nutrition leads to deficiencies and chronic diseases. Nutritional needs vary by age, activity level, and health status, making personalized dietary choices essential for optimal wellness and longevity.;Anthropic
